Comments,neg,neu,pos
You mean the history of the state that never existed?,0.4804237,0.49540168,0.024174608
Read,0.19961399,0.6131387,0.18724735
I think it's ok,0.0100953905,0.16893037,0.82097423
Thank you for opening my eyes. I learned and researched history turned out itâs Palestine ,0.007806133,0.11606871,0.8761251
"At midnight on May 14, 1948, the Provisional Government of Israel proclaimed a new State of Israel
So what was there before yup Palestine",0.13625965,0.834232,0.02950833
Struggling within I see,0.472944,0.50280553,0.024250528
Thanks for your brother,0.004364518,0.09687752,0.898758
"Can we post these types of photos?

â¦",0.10377282,0.81061405,0.08561314
Let me remind you about this  ..,0.11333264,0.82167524,0.06499219
Is Wales a state?,0.14177783,0.83239734,0.025824912
My grandma passport older than you and the occupation,0.3668919,0.59586424,0.037243858
I donât understand this argument. There were people tied to the land living there. Who cares if it was technically a state or not?,0.7279182,0.25642255,0.01565929
. THERE ISN'T ANY ACTUAL HISTORY SINCE 3000 YEARS BC . WE DON'T BELIEVE ON THE FAKE HISTORY . ALSO WE HATE ZIONIST ZIONISM NAZISM . WE RESPECT JUDAISM . JUDAISM ISN'T ZIONIST ZIONISM . ( BITTER TRUTH ).,0.74675035,0.22493538,0.028314292
So return it to the ottomans!,0.12812689,0.70481193,0.16706116
"The British took it from the Ottoman Empire in WW1, 1918. They would never put it in Muslim hands to run because the Muslim Ottomans had just, a few years before, murdered a couple million Christians in the Armenian Assyrian genocide.",0.8138632,0.18024932,0.0058875033
"Please tell me, what is your thesis on the right of Israel to exist, when it was a Rothschild, bankers project: 'The Haavara Agreement ( Hebrew: ×Ö¶×¡Ö°×ÖµÖ¼× ×Ö·×¢Ö²×Ö¸×¨Ö¸×) ""transfer agreement"") was an agreement between Nazi Germany and Zionist German Jews signed on 25 August 1933.",0.23066719,0.7300313,0.03930155
"It was just an area populated by farmers living peacefully on their land. But because they were not a state, and without the apparatus of state nor an army to defend themselves, Jews felt entitled to infiltrate, steal land and through terrorism, establish their own state.",0.5943407,0.38141987,0.024239412
David and Jews ruled there before Palestine was even a NAME.,0.33421007,0.6374081,0.028381828
"Palestine was the name of the land, where Jews, Muslims and Christians lived, and they were all called Palestinians. There was no ""Palestinian nation"" and most of today's Palestinian Arabs came from Jourdan.",0.37827268,0.59447515,0.027252195
As Golda Meir said: she once was palestinian. That was during the mandate.,0.092375636,0.8671675,0.04045692
The actual history that  Judaism supposed to be a riligion not a race bounded by a specific country,0.27471027,0.6985883,0.026701406
"A forgotten part of the othman empire had a functioning community with cinema, theaters,  its own currency, and a pier??",0.07934775,0.8098161,0.11083615
3000 years back jews used to live in Egypt under Pharaoh rule,0.7428915,0.25086814,0.006240388
"It reads ""Palestine"" though, not ""British Mandate"". On maps, monetary bills & coins (& spare me the initials in Hebrew thing, they've no value marginalized in brackets), postal stamps, ID documents, on the olive trees, in the soil. There's naught ""forgotten"" about Palestine. Aye.",0.61598843,0.34709018,0.03692138
There is a map,0.07203912,0.7739704,0.15399049
"This is the top video during the war for more than 2 months

Surprisingly .. From a zero distance, the ghost of al-Qassam emerged

Tok Tok Assalamu alaikum !!",0.07027481,0.44885656,0.48086858
Like the fact it says itâs their land from an imaginary fictional book ?,0.3329084,0.6062429,0.06084872
To the victor belong the spoils..regardless,0.07538144,0.76010466,0.1645139
Golda Meyr Dishagris,0.1205092,0.7799278,0.09956299
This is the real history,0.049873427,0.72758806,0.22253844
"Bio says ""fighting for the truth"" lololol that's rich.",0.032003805,0.25487334,0.71312284
Forgotten part of the Ottoman empire is not yet forgotten,0.36066195,0.59829015,0.041047964
This Map of Palestinian exits in HELL that is where they are heading to ...it is in Bermuda Triangle!!! FUGITIVES!!!,0.7520855,0.22432114,0.0235934
"""Please only use the version of history that we  have constructed for you. """,0.18526998,0.7140346,0.10069542
"Read history, read about whom Moses fought with. They were Southern Egyptians and do you know what they called themselves? Read about it...",0.29523036,0.6730843,0.031685296
"I've never understood this insistence to prove  'Who was here first' as if that's the ultimate arbiter. Yes, I get the notion of birthright, but surely, who occupied land thousands of years ago cannot automatically trump  who should be on land now. No other nation does this.",0.5823964,0.3880779,0.02952563
Sensitive much?,0.4400827,0.5358108,0.024106508
people don't like the truth,0.84159106,0.15330853,0.0051003275
Kate I better retire happy with children and grandchildren.Instead of pretentious and begono.,0.34734058,0.44253656,0.2101229
"Forgotten indeed, yet it has its own system of government & currently, shame on you, Israel never existed in 1940.",0.79576,0.18680336,0.017436683
"Spread awareness & ensure that every dream takes flight.
Take the pledge against HPV now: ",0.02069173,0.48660228,0.49270597
Palestine,0.31814703,0.6375152,0.044337753
You will cry and have a relief,0.04498665,0.3490905,0.6059229
Hypocrisy = Stupidity,0.96642137,0.030534089,0.0030445051
"Why don't you just ask the land in England, just times you love the city of London for you to occupy ,,",0.2577272,0.58519906,0.15707377
The WORLD stands with Palestine ,0.022632685,0.50207406,0.47529328
Donât stop talking about Palestine,0.64991546,0.32354575,0.026538799
Heart touching ,0.01800383,0.26189163,0.7201045
Don't stop praying,0.0460234,0.65886265,0.29511395
One mane army ,0.06911931,0.684416,0.24646474
That's actually 24 passports and the post's authenticity is questionable.,0.7159308,0.27449,0.009579162
MY FAVOURITE THING TO FLUSH !!!,0.0026100972,0.043070138,0.9543198
Did you agree???,0.096283175,0.8697494,0.033967428
"This is an Iranian passport 
We never recognized that fake country as legitimate.
 and we don't even write its name",0.90769446,0.08745125,0.004854295
Say Ameen!!!,0.034243993,0.6133489,0.3524071
I am Pakistani  and stand With Palestin ,0.028939739,0.7000925,0.27096778
Palestinian rappers killing it!,0.022338701,0.25358355,0.72407776
People who support ISRAEL are supporting CRIME :),0.8626958,0.12722522,0.010078954
The whole world stands with Palestine ,0.016655035,0.3827347,0.6006103
Putting things in perspectives,0.06804451,0.800397,0.13155842
We Stand with Palestine ,0.032681994,0.5937621,0.3735559
"Muslims invasions you mean.

London ",0.6550871,0.33256695,0.012345913
Agree,0.053127024,0.61286616,0.33400682
Israel a child killer state,0.9695655,0.028197274,0.0022371428
I stand with Palestine from Pakistan,0.033218063,0.7246923,0.24208966
We stand with #palistine,0.016851723,0.49454057,0.48860773
"Shocking footage from Transcarpathia, Ukraine.

A deputy detonated three grenades in the building of Keretskovsky village council.  26 people were injured, 6 of them in serious condition.

The deputy who detonated the grenades is now in intensive care.",0.92019176,0.0747012,0.005107115
"The ""moral"" Israeli occupation army attacks journalists",0.9246799,0.073087245,0.0022328373
"Yes, me too, Palestine must be peaceful",0.037448805,0.46797433,0.4945769
"And the rulings of the Arabs are afraid of Israel
Damn when history records this",0.7229797,0.26742673,0.009593566
Yes they stand with them but only on social media,0.037946776,0.75877815,0.20327511
"Keep in touch with friends and loved ones this Christmas season 

Register your Smart Bro Pocket WiFi and Rocket SIM devices to UNLIDATA 999 to enjoy unlimited data for all sites and apps, valid for 30 days.

Load now via the Smart Online Store: ",0.00605223,0.2776749,0.71627283
We stand with Palestine ,0.02581359,0.5144747,0.4597117
Where is pakistani Passport..???,0.2576373,0.7188408,0.023521973
Sudanese passport stamp.,0.17722328,0.7602148,0.06256196
We Stand with Palestine,0.03785707,0.66221094,0.29993203
Sums it up perfect,0.018404184,0.13224614,0.8493497
Yessir,0.14433624,0.54036987,0.31529382
Hopefully the peace & normal life for palestinian people Will Come soon ,0.0057222857,0.18895748,0.80532026
One Day,0.07844409,0.66245246,0.2591035
I am from Pakistan and I stand with Palestine ,0.028871119,0.65900123,0.31212768
"Don't stop talking about Palestine 
Don't stop talking about Palestine 
Don't stop talking about Palestine 
Don't stop talking about Palestine 
Don't stop talking about Palestine 
Don't stop talking about Palestine 
Don't stop talking about Palestine",0.4567583,0.43908286,0.10415884
I didn't know world leaders were so greedy and hypocritical.,0.94841945,0.048298046,0.0032825014
This Amazon shopping hack is like Prime Day on steroids!,0.6189357,0.2686559,0.11240836
Imgane this pain,0.7180192,0.2584193,0.023561548
Yes,0.12571138,0.47316474,0.40112388
There is no such thing as Palestine.,0.59115523,0.38955972,0.019285075
Whole world stand with Humanity ,0.024380961,0.5684838,0.40713522
One man army ,0.07043216,0.64828765,0.28128016
Should stand..,0.077481225,0.80192876,0.12059009
Is this guy looking for another suspension?,0.5958733,0.39505246,0.009074248
Notably not a single US passport ,0.4735394,0.47923878,0.047221784
Ofcourse,0.1685132,0.5423008,0.28918606
Pakistan Stand with Palestine ,0.06363294,0.83762515,0.09874196
Thatâs less than 20% of the entire world lmao,0.5617927,0.38902214,0.04918517
Not meâ¦..I stand with Israel,0.49939445,0.46222827,0.0383773
Nope,0.3801819,0.5030223,0.116795816
"Not even a little, the people but not the hamas government",0.5724631,0.39535663,0.032180265
No they don't,0.46185875,0.49612492,0.042016372
God is great,0.0041508125,0.04449098,0.95135826
"Yeah, but they do it from a very safe distance.",0.06970316,0.7605562,0.16974063
"Truth and right are not based on universal mass appeal. Right is right even if no one is doing it, so is wrong. Truth is truth even if no one recognizes it.   So the world can stand with whoever it likes but Hamas is an aggressor.  I'm sorry for the innocent civilians caught upâ¦",0.8006091,0.18222418,0.01716669
See the difference,0.086481616,0.7951454,0.11837304
Lool not,0.245746,0.5570283,0.1972257
No we donât,0.43707716,0.51274174,0.050181124
"By the way, I haven't seen your post in a few days. You're one of my favorite antisemites. 
There can be no love without hate.",0.8693029,0.11249224,0.018204799
Because God is with them,0.0047000046,0.20312013,0.7921799
"Today's harvest in the Juhour Al-Adeek area, AlQassam fighters eliminated the whole group of ed soldiers. And returned safely.",0.20200871,0.7009141,0.09707715
Free plastine,0.099176094,0.72081923,0.18000469
Reality,0.16217566,0.6930629,0.14476146
"More of the world stands with Israel, and you know it.",0.17664224,0.6680562,0.15530151
Difference ,0.16363427,0.6598274,0.17653829
The world,0.2508839,0.58098245,0.16813369
Bollox,0.21826333,0.53898543,0.24275118
"They don't care  about Palestinians. They support a perverted notion of justice: leaving  good and evil aside, for them ""justice"" is those who  are in need must be sacrificed to. Since Palestinians clearly need Israel to sacrifice, that Israel doesn't is as ""unjust"" as it gets.",0.7743815,0.20710115,0.018517358
"So many misguided and deceived souls,  very sad ",0.9380989,0.056767967,0.005133166
"Wow, this is a real worldwide Muslim immigration problem we have here ",0.6043687,0.33148792,0.06414344
"Nope, not me. 

Your post has now been debunked. Community notes not needed.",0.801567,0.18601528,0.012417742
"The Iraq Britain Council is Establishing an Agri-tech Committee under the chairmanship of Dr. Amet Selman, CEO of AAA Holding Group

",0.010739148,0.9474537,0.041807164
Sad part is no countries want to refugee them!,0.7978539,0.18364872,0.01849742
I stand with Narnia and Neverland!,0.010421574,0.39332786,0.59625053
"Here in America, itâs about 12%.",0.20301723,0.7257509,0.071231864
I stand with Gaza,0.04365407,0.6556297,0.30071628
"Isaiah 5:20-24
Woe to those who call evil good, and good evil;
 Who put darkness for light, and light for darkness;
 Who put bitter for sweet, and sweet for bitter!
21 Woe to those who are wise in their own eyes,
 And prudent in their own sight!
22 Woe to men mighty at drinkingâ¦",0.5456236,0.39295584,0.06142061
It's time this war ends. Both side to return people to there homes and countries. Take injured kids to the hospital. Release all kids and teens in prison(Israel). Have peace talks.,0.8150066,0.17146133,0.0135320155
Palestine free,0.16717778,0.74240506,0.0904171
"No, only terrorist supporter.",0.8582986,0.13453579,0.0071655735
Yes to free  Palestinians from hamas,0.12759268,0.75252134,0.11988608
I see you all have your passports. Better get in there and help them out. They are gonna need it.,0.0588467,0.49693966,0.44421366
"Uh, no.",0.41034004,0.52158386,0.06807611
"India , USA and EU stand with ",0.015947668,0.73320174,0.2508506
"request you all to stop the killing of innocent children for the sake of God, children are innocent, whether they are Jews or Muslims, don't forget humanity in the war.",0.6890036,0.2835495,0.027446924
And no subscriber stands with you... 2 subs...haha,0.405293,0.5151166,0.07959041
The whole world has been fucked up for a while.,0.971981,0.025512384,0.0025066463
"Not enough evidence, sorry",0.78518444,0.20148683,0.013328772
"An elderly eyewitness reported that the Nazis arrested him and interrogated him When the Israelis said, âI donât know anything,â they cut off his leg, and he lay on the ground at one of the military crossings. Here he testifies. Who will punish this innocent grandfather?â¦",0.9102981,0.08474681,0.004955061
"Hamas reported destruction of 72 tanks in 72 hours
 So 1 tank/hr ",0.814712,0.17851101,0.0067770076
"Important notice:
This young man, whom the Israeli occupation forces claimed to be armed, named Nasr Imad al-Madhoun, a fourth-year medical student at the Islamic University in #Gaza, and this photo in front of the gate of Kamal Adwan hospital, where he worked as an intern dueâ¦",0.34685722,0.6373309,0.015811956
No they donât!,0.48154265,0.41017702,0.10828039
Nakba to Negev: The Unheard Voices of a Land Divided,0.082738355,0.878787,0.038474668
Liar!,0.87265885,0.10785467,0.019486437
Looks like 24 people do.,0.11192498,0.7779765,0.110098556
Stop violence and war in Palestine  let them live freely and peacefully,0.60477906,0.36041042,0.034810573
Kosovo? Bosnia? Really why in hell? It was the Jews and Christians their Î±ÏÏ and stopped Serbia. NONE of the Muslims countries ever cared about them.,0.8995269,0.09603874,0.0044343555
"Good, they can take them.",0.17045404,0.6238999,0.20564604
I haven't made a passport yet but,0.20829913,0.75242513,0.039275724
Their terrorism expose to the world,0.77920806,0.214295,0.006496925
"Song: On A List - Pharroh AK47

THE THRONE IS NOW AVAILABLE ON ALL MUSIC STREAMING PLATFORMS!

Songs from The Throne were distributed as ""Singles"" for technical reasons. Type in the song name or Pharroh AK47 to find them.

Tags:",0.055238947,0.6901742,0.2545868
Hamas?,0.22999372,0.7260762,0.043930095
10,0.18644209,0.582202,0.23135589
The blood of Palestinian,0.5783039,0.3950466,0.02664956
And the whole world could be wrong.,0.8016964,0.1901742,0.008129323
"You know, there are very simple rules that prove that Zionists lie without Hamas and Palestinians or their enemy having any involvement in revealing it.
First of all the absurdity and the trivia of the lie and let me tell you that it's deliberate that they think they shouldâ¦",0.8195058,0.16849186,0.01200234
Not,0.32997447,0.5176116,0.15241383
"While they forgot the 1.5 million Afghans being expelled by Pakistan and the new rounds of fighting in South Sudan. 

Funny how when things donât fit the Socialist narrative they just get memory holed?",0.8116249,0.17752871,0.010846426
Baghdad,0.21446101,0.6243508,0.16118819
Netanyahu is Hitler without a mustache.,0.71309346,0.26848164,0.0184249
kids killers union never forget,0.7514182,0.23354925,0.015032555
The world is going to see how WRONG they are.,0.9281151,0.06739507,0.00448979
"The Muslim world is good at crying for Palestine, but not good at taking in Palestinians. Why is that? Saudi Arabia? Egypt?",0.84743,0.14611442,0.0064556096
No it doesnât,0.46958768,0.4787174,0.051694866
"Arrest these criminals NOW! Their goal is to make Gaza unliveable and then exile all Palestinians to Sinai.

Don't fall for grandpa's double speak.",0.9527862,0.043881103,0.0033327176
I don't have passport or visa to do this :(  but I have id card,0.6186717,0.34554106,0.035787247
We all Pakistanis stand with Palestine and Palestinians,0.029224947,0.6747023,0.29607275
Yes we do stand with Palestine,0.016007025,0.49743897,0.48655394
"From Paris,",0.07184787,0.7672172,0.16093491
And the meanwhile,0.3331223,0.5840465,0.082831234
"I remember the story of George Floyd when all the world stood with him but USA gouvernement said: 

The officer has the right to apply the law.",0.17334504,0.7638411,0.06281389
From the river to the sea - ,0.06333613,0.8522493,0.08441461
"We stand with Palestine  
We stand with humanity",0.016729273,0.40484467,0.578426
I stand with Palestine ,0.02718325,0.5411537,0.43166298
LOL,0.15611082,0.4527157,0.39117348
Free palestine,0.30090407,0.62913305,0.06996285
"Forget the fancy words! UAE is hosting COP28 in order to derail it!  âthese countries, they're single source economies. So, they're looking long term on how to keep themselves going and how they are keeping themselves going is keeping the oil industryâ- col.Wes Martin 
@Bloomberg",0.28526607,0.5902621,0.12447185
Afghanistan 15/Dec/2023 4:30pm,0.04774504,0.9294186,0.02283641
#Strike,0.20353073,0.70515627,0.091312975
I am not seeing a Pakistani Passport ,0.61079925,0.37178433,0.017416382
Palestine was always a land with a people.,0.25895768,0.7009477,0.04009456
If you ever feel stupid remember there are people out there who think Israel is the victim.,0.88621527,0.10899828,0.0047864225
"(1) There was no country called Palestine before 1948; 
(2) The land that became the League of Nations-sponsored British Mandate for Palestine was indeed an undeveloped backwater under its previous rulers, the Ottomans;
(3) Israel did not invade Palestine in 1948. The UN enactedâ¦",0.35639715,0.607563,0.036039855
This is princess Mary (Shlomzion Hamalka) avenue in Jerusalem in 1940 and it was and still mostly Jewish. Why are you trying to distort history?,0.5076249,0.4677911,0.024583977
Stop appropriating Jewish heritage!,0.8133915,0.17394526,0.012663291
"Until the British thought that they would do what they do best, mess up countries!",0.76531297,0.20714718,0.027539786
If you had any idea you would know that during this period the Arabs wore traditional clothing and the Jews were divided into traditional and modern clothing. What you see in the picture is a modern Jewish street.,0.28553122,0.68483335,0.029635446
"This photo, taken in 1940 in Shlomzion Hamalka in Jerusalem, depicts almost entirely a Jewish neighborhood showcasing Jewish culture and heritage.

Regarding the country you are discussing: Who was the Palestinian president/prime minister? What was its currency? When was itâ¦",0.07141701,0.8526385,0.075944476
"You are showing a photo of a Jewish neighborhood in Jerusalem, built by Jews, on land owned by Jews from the 1880s. Here is the same location today, still full of Jews.",0.4300474,0.527368,0.042584557
How does posting a picture of a Jewish neighborhood prove your point? ,0.4760687,0.5056915,0.018239763
"FACT CHECK >>  this was  Jewish area of Jerusalem [where  Muslims, or Mohamedeans as the British called them, were always a minority]",0.19860667,0.77170134,0.029691955
"This is Princess Mary Street -  Princess Royal and Countess of Harewood, I don't remember that she was Palestinian",0.11984569,0.8293407,0.050813567
"1.  Palestine was not invaded
2. Palestine has never been a country
3. Palestine was a region of the Ottoman Empire.
4. When the empire was divided into separate lands eg Lebanon, Syria, Iraq, Kuwait, Palestine was divided - 78% for the Arabs (Jordan), 22% for the Jews (Israel)",0.3168186,0.6526406,0.03054081
"Complete failure! COP28 draft agreement drops phaseout of fossil fuels. -
@FT
 #COP28 #OILCOP28",0.9109441,0.0811823,0.007873593
"This road was paved by the British during their mandate. Before the British were the Ottomans. At no point was there a Palestinian state.

There could have been - if the Arabs of Palestine had accepted the idea of two states for two people. Which they didn't, and still don't.",0.5552028,0.4158046,0.028992677
"Jewish Street, of course. Cant stop lying...

#HamasisISIS",0.8370815,0.15381369,0.009104892
Imagine trying to change documented history while you're on the internet and thinking it won't catch up with you ,0.60773176,0.3538318,0.03843648
This is a Jewish street. The Arab population before 1948 was very primitive. Why do you base everything on lies and on trying to generate Jew hatred?,0.9238854,0.072419144,0.0036953879
"Of course it had streets, cities, airports etc. It was  British and Israel never invaded.",0.2887563,0.6287988,0.08244485
"""Thank you for shedding light on the rich history and vibrant culture of Palestine before 1948. It's important to understand the full narrative and appreciate the diverse heritage that existed. Let's foster awareness and dialogue for a better understanding. â¦",0.0039049787,0.09836474,0.8977303
"Israel didn't invade the land in 1948. Zionists built everything you see there. Outside Gaza, Hebron, and Jerusalem, these territories were a near-barren wasteland before the Mandate. The idea of ""Palestinian"" was a 20th-century invention, and it originally included Jews. 
Anyâ¦",0.5915343,0.38002327,0.028442454
"âThis photo, taken in 1940 in Shlomzion Hamalka in Jerusalem, depicts an almost entirely Jewish neighborhood, showcasing Jewish culture and heritage.

Regarding the country 
@mhdksafa
 is discussing: Who was the Palestinian president/prime minister? What was its currency? When wasâ¦",0.073767185,0.8536827,0.072550155
Why are the women wearing western dress with uncovered hair?,0.4644057,0.52305883,0.01253547
invaded? who have you been reading?,0.17805189,0.7996257,0.022322387
"That building behind the tree.  FORD or ×¤××¨× which you can see clearly under it in Hebrew.   
@CommunityNotes
 

Photo here:

",0.062977135,0.8221492,0.11487374
"Thank you for showing the ignorant and liars that Palestine was always a busy hub for agriculture, tourism and business .",0.72122794,0.23977403,0.03899796
Of course it wasn't empty.  It was full of Jews.,0.29776108,0.5772521,0.124986805
"A blunt lie. This is Princess Mary (Shlomzion Hamalka) avenue, a jewish street.",0.47910893,0.49298275,0.027908366
"Even turn photo is a Jewish town Mohamad

When will you stop stealing the Jewsâs identity?",0.75309795,0.23470573,0.01219641
Muchi is here for the money not for the truth,0.3922275,0.58353996,0.024232531
"Your picture is a Jewish cityscape.
How f-in dumb are you?
Jewish immigration and nation-building started in 1850 as part of the post-French revolution nationalism that spread across the world.
Tel Aviv was founded in 1907 and had the largest area of bauhaus buildings in theâ¦",0.58270943,0.35426092,0.06302962
"That photo is actually the cover of a book where the author describes Jewish Jerusalem:

âIn the 1920s, before the establishment of Israel, a group of German Jews settled in a garden city on the outskirts of Jerusalem. During World War II, their quiet community, nicknamedâ¦",0.23138894,0.71971637,0.04889471
This is a photograph of a Jewish area within the British Mandate. Why do you continue to lie? It wasn't invaded either.,0.6589714,0.32225624,0.018772341
"This picture shows the good that Zionism brought to the region!

Before the British and the Jews there were no cities as depicted here, no airports, no schools for girls, and no theaters it was very poor and barely developed.

Look around, without the Jews the region will be likeâ¦",0.24037385,0.39549243,0.3641337
You just maybe the biggest liar on X today. Either that or serious substance abuse.,0.9563959,0.04003206,0.0035719501
"Remind us the date of the creation of the Sovereign state of Palestine?

Wellâ¦.you canât

Ps: this picture is a Jewish neighborhood of Jerusalem 
@CommunityNotes",0.29647326,0.6478445,0.055682234
"You're getting community noted now. 

Jews were the majority when it was a British mandate. 

Deal with it",0.332722,0.6176491,0.049628973
"Hey goofball, let me help you:

You done now ?",0.32297772,0.5850512,0.09197117
There was a country of Palestine in 1948?,0.19497713,0.7771562,0.027866714
"Hi 
@CommunityNotes
 it was not a country",0.38099402,0.5776784,0.04132761
"Indigenous Jews lived there, as well. Arabs tried to slaughter them all then and now",0.8343426,0.1609933,0.0046641743
Cool pic,0.0015580727,0.040038966,0.958403
"No.

They were the invaders. 

That's why they mostly call themselves ""Arabs"" (i.e. from ""Arabia"", 1,000 km east), though there are also Kurds (e.g., the famous Mr. Mohamed the Kurd), Egyptians (the el-Masri clan), Syrians (inc. the Halabi family) and Turks (the Al Turks).

Theâ¦",0.37139475,0.5865804,0.042024836
"And yet no formal government was formed prior to then.  No industry, farming, or significant trade that would normally be the precursor to forming a state.  Also interesting was that none of the other Arab countries claim the territory, including Egypt, where most of the peopleâ¦",0.36674035,0.5216923,0.111567385
And how do we know this for certain? Simple: The issue of Palestinian Passports beginning in 1927,0.23665391,0.73551255,0.02783352
"Enjoy your screenshot and...

Get 10 stickers for $1: ",0.0038712227,0.20439416,0.79173464
Did they never learn about Jericho? ,0.5402445,0.44025454,0.019500947
That's one of the Jewish areas.  They sure knew how to gussy up a place even back then.,0.26969957,0.5533755,0.17692502
"Again a Jewish city in the pics 

You can keep trying to change history but there is only one real truth 

And by the way 
For the 50th time answer this questions if you know history 

If Palestine was a state as you say and not the name of the region that Romanâs gaveâ¦",0.5489159,0.41697657,0.034107536
Golda Meier said she was a Palestinian Jew from 1921-1948,0.26019153,0.7232069,0.016601609
"Yes, we know it was part of the UK. Just imagine how it would be if Palestine never started any wars? Probably a flourishing society like you depict here? Maybe the should rethink their strategy of constantly starting wars. ",0.5377478,0.40314674,0.05910539
"They also had a flag, weird you don't talk about that",0.5014815,0.4413169,0.057201613
From where this photo was taken from? What town?,0.062328737,0.91085476,0.026816428
"Itâs impressive how you lie about everything. 
Typical Arab culture. Lies and terror.",0.7953122,0.17850049,0.026187297
"The area was simply occupied by Muslims like every single country outside Mecca.
They didnât manage to erase the culture in israel like they did in every Islamic country they (Muslims) stole.
Israel is the only country where the indigenous population managed to survive theâ¦",0.68658686,0.29224896,0.02116418
"It wasnt empty!!

It had Jews living there for over 3,000 years and it was British

Palestine as a country has never existed",0.5458008,0.40060785,0.05359129
"Israelis think it!
The moral world KNOWS the truth!",0.2681947,0.5877545,0.14405084
Who was the president of Palestine?,0.24568945,0.73448545,0.019825121
"So nice of you to appreciate all the Jews did, before the Arabs turned on them.",0.12418715,0.4018166,0.47399628
What year is it on the Hebrew calendar?  What year is it on the Palestinian calendar?,0.101785935,0.8778242,0.020389905
Why is it that the women in your photo have their heads uncovered?  Asking for a friend.,0.5095181,0.47504932,0.015432657
It wasn't a country.,0.52746266,0.4498994,0.022637919
"Rule of thumb: if a photo purports to show a scene of modern development in Palestine prior to 1948, chances are it was built by Jews.",0.4370949,0.53924465,0.023660466
"Even 
@CommunityNotes
 is tired of your ",0.71297425,0.26308647,0.0239393
My dude wait til you see what it looked like before Muslim invaders!,0.5230893,0.44053677,0.036373965
"It was British territory. Then they decided to attack Israel. Several times. Lost, every single time. But still not learned the lesson",0.9055863,0.08833782,0.006075929
"It was not a country. Show me where it was ever a country with borders verified internationally. 

Oh wait. You canât.",0.7471197,0.22758159,0.025298728
of course it wasn't empty. it was full of Jews who built that city,0.36204794,0.5475546,0.09039743
It most certainly was not a country,0.6725888,0.310645,0.016766155
"Of all the lands there are for dismal scenery, I think Palestine must be the princeâ¦  Renowned Jerusalem itself, the stateliest name in history, has lost all its ancient grandeur, and is become a pauper village; the riches of Solomon are no longer there to compel the admirationâ¦",0.61885095,0.33003545,0.05111365
"in 10 years when Arabs will start to blow themselves inside school buses in London and Paris, you will post images of Big Ben and the Eiffel Tower to claim it was always Muslim entities.
Good luck to the English and French people who push back those claims.",0.5397124,0.40956748,0.05072011
Looks like a lot of Jews,0.55138767,0.42178255,0.026829759
This was Israel. There's no need to lie.,0.43973315,0.5207758,0.039491057
"Beginning in 1933, the Jerusalem neighborhood of Rehavia, established as a Garden City in the early 1920s, became the epicenter of Israel's German-Jewish community.",0.064858265,0.8874381,0.047703654
"It seems this is inaccurate, please revise.",0.8966047,0.09689768,0.006497612
Nothing about this picture is Palestinian. This is a photo in 1940 in Shlomzion Halmulka Jerusalem. Itâs absolutely mind blowing that youâd lie so blatantly about this ,0.8571841,0.12812167,0.01469418
"You are making up history. The neighborhood - a Jewish neighborhood in Jerusalem
 There is no such thing as Palestine, there never was.",0.64131635,0.33226487,0.026418826
"This photo is of Princess Mary Avenue, in west Jerusalem. The photo shows the Rex Cinema. Given that, it is likely to have been an area with significant Jewish and Christian presence, and certainly one influenced by the British mandate , rather than showing arab development",0.1867537,0.74283016,0.0704161
"Certainly not empty.  This is a JEWISH area ..... This is very well covered in a community note ... This image is from the book âGerman Jerusalem: The Remarkable Life of a German-Jewish Neighborhood in the Holy Cityâ circa 1920 British Mandate period. ...
You sir aim to tell aâ¦",0.05341936,0.57534033,0.37124026
"Those  schools, colleges, theaters, concerts, culture and art"" were all Jewish. Palestinian Post became the Jerusalm Post. Palestine Symphony became the Israeli Philharmonic. Because they were Jewish projects named after the region (Palestine) they wereiving in under Britishâ¦",0.29745364,0.64999926,0.05254708
"""Palestinians"" are under the impression that Jordan, Lebanon, and Germany are lands that were stolen from them. They attacked them the same way they attacked Israel.",0.89795995,0.09855289,0.0034872564
And then the hate started. Hate the Jews and pay the dues. This whole thing has to stop.,0.95219386,0.04413507,0.0036710165
Stop appropriating our history! That is a Jewish neighborhood in Jerusalem during the British mandate.,0.6904384,0.2906455,0.018916156
Haha. .   Did you bother  to zoom in  on those pictures and notice the Hebrew signs??,0.16183487,0.74652135,0.09164382
"You are aware that this is a Jewish neighborhood and that it is one of the few that looked like this, right?",0.21780904,0.7208764,0.06131453
"Indeed, let's laud the British!",0.03479962,0.35625988,0.6089405
"This war will have a very high cost
A $7 million tank is destroyed for $500.

#GazaMassacre #StopTheGenocide #Israel_terrorist #Ø§ÙÙØ³Ø§Ù #ØºØ²Ø©_Ø§ÙØ¹Ø²Ø© #ÙØ§Ø¬Ø¨_ÙÙØ³Ø·ÙÙ #Ø§ÙØ´ÙØ®_ÙÙØ§Ù_Ø§ÙØ§Ø­ÙØ¯_Ø§ÙØµØ¨Ø§Ø­ #Yemen ",0.7842972,0.20198612,0.013716648
"âPalestineâ is a figment of your imagination. There was never a Palestinian state in all of history, there isnât one now and there never will be.",0.71914655,0.2589525,0.021900933
Except that it was literally *not* a country.,0.6687224,0.31172466,0.019552933
