Comments,neg,neu,pos
"Here in America, itâs about 12%.",0.20301719,0.725751,0.0712319
I stand with Gaza,0.043653946,0.6556294,0.30071667
"Isaiah 5:20-24
Woe to those who call evil good, and good evil;
 Who put darkness for light, and light for darkness;
 Who put bitter for sweet, and sweet for bitter!
21 Woe to those who are wise in their own eyes,
 And prudent in their own sight!
22 Woe to men mighty at drinkingâ¦",0.54562354,0.3929558,0.061420683
It's time this war ends. Both side to return people to there homes and countries. Take injured kids to the hospital. Release all kids and teens in prison(Israel). Have peace talks.,0.81500685,0.1714611,0.013532013
Palestine free,0.1671769,0.74240553,0.09041755
"No, only terrorist supporter.",0.85829884,0.13453552,0.0071655475
Yes to free  Palestinians from hamas,0.12759265,0.75252116,0.11988621
I see you all have your passports. Better get in there and help them out. They are gonna need it.,0.05884661,0.49693897,0.44421437
"Uh, no.",0.41034022,0.5215837,0.06807616
"India , USA and EU stand with ",0.015947687,0.73320234,0.25085002
"request you all to stop the killing of innocent children for the sake of God, children are innocent, whether they are Jews or Muslims, don't forget humanity in the war.",0.6890031,0.28354993,0.027447034
And no subscriber stands with you... 2 subs...haha,0.40529284,0.51511675,0.07959039
The whole world has been fucked up for a while.,0.971981,0.025512373,0.0025066475
"Not enough evidence, sorry",0.78518426,0.20148705,0.013328769
"An elderly eyewitness reported that the Nazis arrested him and interrogated him When the Israelis said, âI donât know anything,â they cut off his leg, and he lay on the ground at one of the military crossings. Here he testifies. Who will punish this innocent grandfather?â¦",0.91029817,0.08474672,0.0049550636
"Hamas reported destruction of 72 tanks in 72 hours
 So 1 tank/hr ",0.814712,0.17851095,0.0067770076
"Important notice:
This young man, whom the Israeli occupation forces claimed to be armed, named Nasr Imad al-Madhoun, a fourth-year medical student at the Islamic University in #Gaza, and this photo in front of the gate of Kamal Adwan hospital, where he worked as an intern dueâ¦",0.34685707,0.63733095,0.01581197
No they donât!,0.48154277,0.41017693,0.108280316
Nakba to Negev: The Unheard Voices of a Land Divided,0.08273821,0.87878716,0.038474675
Liar!,0.87265897,0.107854664,0.01948642
Looks like 24 people do.,0.11192486,0.77797645,0.11009871
Stop violence and war in Palestine  let them live freely and peacefully,0.60477906,0.36041033,0.034810573
Kosovo? Bosnia? Really why in hell? It was the Jews and Christians their Î±ÏÏ and stopped Serbia. NONE of the Muslims countries ever cared about them.,0.8995268,0.09603885,0.004434366
"Good, they can take them.",0.17045419,0.62389994,0.20564589
I haven't made a passport yet but,0.208299,0.7524252,0.039275765
Their terrorism expose to the world,0.7792079,0.21429516,0.006496933
"Song: On A List - Pharroh AK47

THE THRONE IS NOW AVAILABLE ON ALL MUSIC STREAMING PLATFORMS!

Songs from The Throne were distributed as ""Singles"" for technical reasons. Type in the song name or Pharroh AK47 to find them.

Tags:",0.055238828,0.690174,0.2545872
Hamas?,0.22999367,0.7260761,0.043930255
10,0.18644209,0.58220196,0.23135597
The blood of Palestinian,0.57830334,0.39504707,0.026649587
And the whole world could be wrong.,0.80169654,0.19017409,0.008129317
"You know, there are very simple rules that prove that Zionists lie without Hamas and Palestinians or their enemy having any involvement in revealing it.
First of all the absurdity and the trivia of the lie and let me tell you that it's deliberate that they think they shouldâ¦",0.81950593,0.16849174,0.012002353
Not,0.32997423,0.51761174,0.152414
"While they forgot the 1.5 million Afghans being expelled by Pakistan and the new rounds of fighting in South Sudan. 

Funny how when things donât fit the Socialist narrative they just get memory holed?",0.81162477,0.17752875,0.010846425
Baghdad,0.21446115,0.62435067,0.16118827
Netanyahu is Hitler without a mustache.,0.71309346,0.26848164,0.018424908
kids killers union never forget,0.7514182,0.23354925,0.015032555
The world is going to see how WRONG they are.,0.9281151,0.06739507,0.0044897925
"The Muslim world is good at crying for Palestine, but not good at taking in Palestinians. Why is that? Saudi Arabia? Egypt?",0.84743,0.14611442,0.0064556124
No it doesnât,0.4695873,0.47871783,0.051694904
"Arrest these criminals NOW! Their goal is to make Gaza unliveable and then exile all Palestinians to Sinai.

Don't fall for grandpa's double speak.",0.9527862,0.043881055,0.0033327146
I don't have passport or visa to do this :(  but I have id card,0.61867154,0.34554124,0.035787284
We all Pakistanis stand with Palestine and Palestinians,0.02922494,0.6747021,0.29607296
Yes we do stand with Palestine,0.016007032,0.4974392,0.4865538
"From Paris,",0.07184785,0.7672173,0.16093484
And the meanwhile,0.33312264,0.58404636,0.08283101
"I remember the story of George Floyd when all the world stood with him but USA gouvernement said: 

The officer has the right to apply the law.",0.17334487,0.76384115,0.062814005
From the river to the sea - ,0.06333608,0.8522492,0.08441467
"We stand with Palestine  
We stand with humanity",0.016729258,0.40484437,0.57842636
I stand with Palestine ,0.02718323,0.5411537,0.43166307
LOL,0.15611081,0.45271572,0.39117345
Free palestine,0.30090404,0.62913305,0.06996286
"Forget the fancy words! UAE is hosting COP28 in order to derail it!  âthese countries, they're single source economies. So, they're looking long term on how to keep themselves going and how they are keeping themselves going is keeping the oil industryâ- col.Wes Martin 
@Bloomberg",0.28526628,0.5902618,0.12447189
Afghanistan 15/Dec/2023 4:30pm,0.04774497,0.9294185,0.022836415
#Strike,0.203531,0.705156,0.09131292
I am not seeing a Pakistani Passport ,0.6107989,0.37178472,0.017416399
Palestine was always a land with a people.,0.2589575,0.70094794,0.04009455
If you ever feel stupid remember there are people out there who think Israel is the victim.,0.88621545,0.10899811,0.004786421
"(1) There was no country called Palestine before 1948; 
(2) The land that became the League of Nations-sponsored British Mandate for Palestine was indeed an undeveloped backwater under its previous rulers, the Ottomans;
(3) Israel did not invade Palestine in 1948. The UN enactedâ¦",0.35639712,0.60756296,0.036039893
This is princess Mary (Shlomzion Hamalka) avenue in Jerusalem in 1940 and it was and still mostly Jewish. Why are you trying to distort history?,0.5076252,0.46779078,0.024584007
Stop appropriating Jewish heritage!,0.8133911,0.17394562,0.012663322
"Until the British thought that they would do what they do best, mess up countries!",0.76531297,0.20714718,0.027539793
If you had any idea you would know that during this period the Arabs wore traditional clothing and the Jews were divided into traditional and modern clothing. What you see in the picture is a modern Jewish street.,0.28553095,0.68483365,0.02963543
"This photo, taken in 1940 in Shlomzion Hamalka in Jerusalem, depicts almost entirely a Jewish neighborhood showcasing Jewish culture and heritage.

Regarding the country you are discussing: Who was the Palestinian president/prime minister? What was its currency? When was itâ¦",0.07141684,0.8526386,0.075944565
"You are showing a photo of a Jewish neighborhood in Jerusalem, built by Jews, on land owned by Jews from the 1880s. Here is the same location today, still full of Jews.",0.4300459,0.52736944,0.04258473
How does posting a picture of a Jewish neighborhood prove your point? ,0.4760683,0.50569195,0.018239787
"FACT CHECK >>  this was  Jewish area of Jerusalem [where  Muslims, or Mohamedeans as the British called them, were always a minority]",0.19860649,0.7717015,0.029691944
"This is Princess Mary Street -  Princess Royal and Countess of Harewood, I don't remember that she was Palestinian",0.119845554,0.8293408,0.05081363
"1.  Palestine was not invaded
2. Palestine has never been a country
3. Palestine was a region of the Ottoman Empire.
4. When the empire was divided into separate lands eg Lebanon, Syria, Iraq, Kuwait, Palestine was divided - 78% for the Arabs (Jordan), 22% for the Jews (Israel)",0.3168186,0.6526406,0.030540826
"Complete failure! COP28 draft agreement drops phaseout of fossil fuels. -
@FT
 #COP28 #OILCOP28",0.91094416,0.08118227,0.00787359
"This road was paved by the British during their mandate. Before the British were the Ottomans. At no point was there a Palestinian state.

There could have been - if the Arabs of Palestine had accepted the idea of two states for two people. Which they didn't, and still don't.",0.55520284,0.4158045,0.02899268
"Jewish Street, of course. Cant stop lying...

#HamasisISIS",0.8370817,0.15381354,0.009104885
Imagine trying to change documented history while you're on the internet and thinking it won't catch up with you ,0.6077319,0.35383162,0.038436446
This is a Jewish street. The Arab population before 1948 was very primitive. Why do you base everything on lies and on trying to generate Jew hatred?,0.9238855,0.07241907,0.0036953883
"Of course it had streets, cities, airports etc. It was  British and Israel never invaded.",0.2887561,0.6287989,0.082444996
"""Thank you for shedding light on the rich history and vibrant culture of Palestine before 1948. It's important to understand the full narrative and appreciate the diverse heritage that existed. Let's foster awareness and dialogue for a better understanding. â¦",0.0039049666,0.09836451,0.8977305
"Israel didn't invade the land in 1948. Zionists built everything you see there. Outside Gaza, Hebron, and Jerusalem, these territories were a near-barren wasteland before the Mandate. The idea of ""Palestinian"" was a 20th-century invention, and it originally included Jews. 
Anyâ¦",0.59153414,0.38002336,0.028442498
"âThis photo, taken in 1940 in Shlomzion Hamalka in Jerusalem, depicts an almost entirely Jewish neighborhood, showcasing Jewish culture and heritage.

Regarding the country 
@mhdksafa
 is discussing: Who was the Palestinian president/prime minister? What was its currency? When wasâ¦",0.0737671,0.8536825,0.072550304
Why are the women wearing western dress with uncovered hair?,0.46440524,0.52305925,0.012535475
invaded? who have you been reading?,0.17805196,0.79962564,0.022322405
"That building behind the tree.  FORD or ×¤××¨× which you can see clearly under it in Hebrew.   
@CommunityNotes
 

Photo here:

",0.06297718,0.8221492,0.114873566
"Thank you for showing the ignorant and liars that Palestine was always a busy hub for agriculture, tourism and business .",0.72122824,0.23977384,0.03899793
Of course it wasn't empty.  It was full of Jews.,0.29776093,0.5772522,0.12498686
"A blunt lie. This is Princess Mary (Shlomzion Hamalka) avenue, a jewish street.",0.47910875,0.4929829,0.027908375
"Even turn photo is a Jewish town Mohamad

When will you stop stealing the Jewsâs identity?",0.75309795,0.2347056,0.012196429
Muchi is here for the money not for the truth,0.39222726,0.58354014,0.02423255
"Your picture is a Jewish cityscape.
How f-in dumb are you?
Jewish immigration and nation-building started in 1850 as part of the post-French revolution nationalism that spread across the world.
Tel Aviv was founded in 1907 and had the largest area of bauhaus buildings in theâ¦",0.5827093,0.35426107,0.063029684
"That photo is actually the cover of a book where the author describes Jewish Jerusalem:

âIn the 1920s, before the establishment of Israel, a group of German Jews settled in a garden city on the outskirts of Jerusalem. During World War II, their quiet community, nicknamedâ¦",0.23138897,0.71971625,0.048894815
This is a photograph of a Jewish area within the British Mandate. Why do you continue to lie? It wasn't invaded either.,0.6589714,0.3222562,0.01877234
"This picture shows the good that Zionism brought to the region!

Before the British and the Jews there were no cities as depicted here, no airports, no schools for girls, and no theaters it was very poor and barely developed.

Look around, without the Jews the region will be likeâ¦",0.24037385,0.39549235,0.36413378
You just maybe the biggest liar on X today. Either that or serious substance abuse.,0.95639604,0.040032003,0.0035719476
"Remind us the date of the creation of the Sovereign state of Palestine?

Wellâ¦.you canât

Ps: this picture is a Jewish neighborhood of Jerusalem 
@CommunityNotes",0.29647332,0.6478444,0.055682328
"You're getting community noted now. 

Jews were the majority when it was a British mandate. 

Deal with it",0.33272126,0.6176496,0.049629115
"Hey goofball, let me help you:

You done now ?",0.3229791,0.5850501,0.09197087
There was a country of Palestine in 1948?,0.19497693,0.77715635,0.027866721
"Hi 
@CommunityNotes
 it was not a country",0.38099408,0.57767826,0.041327626
"Indigenous Jews lived there, as well. Arabs tried to slaughter them all then and now",0.8343426,0.16099323,0.0046641743
Cool pic,0.0015580725,0.040039025,0.9584029
"No.

They were the invaders. 

That's why they mostly call themselves ""Arabs"" (i.e. from ""Arabia"", 1,000 km east), though there are also Kurds (e.g., the famous Mr. Mohamed the Kurd), Egyptians (the el-Masri clan), Syrians (inc. the Halabi family) and Turks (the Al Turks).

Theâ¦",0.3713951,0.5865801,0.042024862
"And yet no formal government was formed prior to then.  No industry, farming, or significant trade that would normally be the precursor to forming a state.  Also interesting was that none of the other Arab countries claim the territory, including Egypt, where most of the peopleâ¦",0.36674088,0.52169174,0.11156736
And how do we know this for certain? Simple: The issue of Palestinian Passports beginning in 1927,0.23665413,0.73551226,0.027833542
"Enjoy your screenshot and...

Get 10 stickers for $1: ",0.0038712146,0.20439391,0.7917348
Did they never learn about Jericho? ,0.540245,0.4402541,0.019500934
That's one of the Jewish areas.  They sure knew how to gussy up a place even back then.,0.2696995,0.55337524,0.17692521
"Again a Jewish city in the pics 

You can keep trying to change history but there is only one real truth 

And by the way 
For the 50th time answer this questions if you know history 

If Palestine was a state as you say and not the name of the region that Romanâs gaveâ¦",0.54891604,0.41697633,0.034107577
Golda Meier said she was a Palestinian Jew from 1921-1948,0.26019093,0.7232075,0.016601646
"Yes, we know it was part of the UK. Just imagine how it would be if Palestine never started any wars? Probably a flourishing society like you depict here? Maybe the should rethink their strategy of constantly starting wars. ",0.5377479,0.4031467,0.059105396
"They also had a flag, weird you don't talk about that",0.5014816,0.44131675,0.05720159
From where this photo was taken from? What town?,0.062328704,0.9108549,0.026816452
"Itâs impressive how you lie about everything. 
Typical Arab culture. Lies and terror.",0.7953124,0.17850031,0.026187254
"The area was simply occupied by Muslims like every single country outside Mecca.
They didnât manage to erase the culture in israel like they did in every Islamic country they (Muslims) stole.
Israel is the only country where the indigenous population managed to survive theâ¦",0.6865869,0.29224885,0.021164197
"It wasnt empty!!

It had Jews living there for over 3,000 years and it was British

Palestine as a country has never existed",0.54580057,0.40060806,0.053591337
"Israelis think it!
The moral world KNOWS the truth!",0.26819462,0.5877543,0.14405105
Who was the president of Palestine?,0.24568945,0.73448545,0.019825121
"So nice of you to appreciate all the Jews did, before the Arabs turned on them.",0.12418729,0.4018167,0.47399607
What year is it on the Hebrew calendar?  What year is it on the Palestinian calendar?,0.101785935,0.8778242,0.020389926
Why is it that the women in your photo have their heads uncovered?  Asking for a friend.,0.509518,0.47504932,0.015432653
It wasn't a country.,0.5274627,0.44989932,0.022637932
"Rule of thumb: if a photo purports to show a scene of modern development in Palestine prior to 1948, chances are it was built by Jews.",0.4370946,0.53924495,0.02366047
"Even 
@CommunityNotes
 is tired of your ",0.71297383,0.26308683,0.023939358
My dude wait til you see what it looked like before Muslim invaders!,0.5230894,0.44053662,0.036373984
"It was British territory. Then they decided to attack Israel. Several times. Lost, every single time. But still not learned the lesson",0.9055863,0.08833782,0.006075929
"It was not a country. Show me where it was ever a country with borders verified internationally. 

Oh wait. You canât.",0.74711984,0.22758141,0.025298715
of course it wasn't empty. it was full of Jews who built that city,0.36204788,0.5475546,0.0903975
It most certainly was not a country,0.67258924,0.3106447,0.016766166
"Of all the lands there are for dismal scenery, I think Palestine must be the princeâ¦  Renowned Jerusalem itself, the stateliest name in history, has lost all its ancient grandeur, and is become a pauper village; the riches of Solomon are no longer there to compel the admirationâ¦",0.6188512,0.33003527,0.0511136
"in 10 years when Arabs will start to blow themselves inside school buses in London and Paris, you will post images of Big Ben and the Eiffel Tower to claim it was always Muslim entities.
Good luck to the English and French people who push back those claims.",0.5397124,0.40956745,0.050720144
Looks like a lot of Jews,0.55138725,0.42178297,0.026829813
This was Israel. There's no need to lie.,0.4397326,0.5207763,0.039491117
"Beginning in 1933, the Jerusalem neighborhood of Rehavia, established as a Garden City in the early 1920s, became the epicenter of Israel's German-Jewish community.",0.06485828,0.8874381,0.047703676
"It seems this is inaccurate, please revise.",0.896605,0.09689742,0.0064975955
Nothing about this picture is Palestinian. This is a photo in 1940 in Shlomzion Halmulka Jerusalem. Itâs absolutely mind blowing that youâd lie so blatantly about this ,0.857184,0.12812184,0.014694242
"You are making up history. The neighborhood - a Jewish neighborhood in Jerusalem
 There is no such thing as Palestine, there never was.",0.6413161,0.33226496,0.026418868
"This photo is of Princess Mary Avenue, in west Jerusalem. The photo shows the Rex Cinema. Given that, it is likely to have been an area with significant Jewish and Christian presence, and certainly one influenced by the British mandate , rather than showing arab development",0.18675344,0.74283034,0.070416205
"Certainly not empty.  This is a JEWISH area ..... This is very well covered in a community note ... This image is from the book âGerman Jerusalem: The Remarkable Life of a German-Jewish Neighborhood in the Holy Cityâ circa 1920 British Mandate period. ...
You sir aim to tell aâ¦",0.053419426,0.5753404,0.3712402
"Those  schools, colleges, theaters, concerts, culture and art"" were all Jewish. Palestinian Post became the Jerusalm Post. Palestine Symphony became the Israeli Philharmonic. Because they were Jewish projects named after the region (Palestine) they wereiving in under Britishâ¦",0.29745254,0.6500003,0.052547164
"""Palestinians"" are under the impression that Jordan, Lebanon, and Germany are lands that were stolen from them. They attacked them the same way they attacked Israel.",0.89795995,0.09855288,0.0034872564
And then the hate started. Hate the Jews and pay the dues. This whole thing has to stop.,0.95219386,0.044135053,0.0036710165
Stop appropriating our history! That is a Jewish neighborhood in Jerusalem during the British mandate.,0.6904379,0.29064587,0.018916193
Haha. .   Did you bother  to zoom in  on those pictures and notice the Hebrew signs??,0.16183503,0.7465212,0.09164382
"You are aware that this is a Jewish neighborhood and that it is one of the few that looked like this, right?",0.21780904,0.7208764,0.06131453
"Indeed, let's laud the British!",0.03479985,0.356261,0.6089392
"This war will have a very high cost
A $7 million tank is destroyed for $500.

#GazaMassacre #StopTheGenocide #Israel_terrorist #Ø§ÙÙØ³Ø§Ù #ØºØ²Ø©_Ø§ÙØ¹Ø²Ø© #ÙØ§Ø¬Ø¨_ÙÙØ³Ø·ÙÙ #Ø§ÙØ´ÙØ®_ÙÙØ§Ù_Ø§ÙØ§Ø­ÙØ¯_Ø§ÙØµØ¨Ø§Ø­ #Yemen ",0.78429717,0.20198618,0.013716659
"âPalestineâ is a figment of your imagination. There was never a Palestinian state in all of history, there isnât one now and there never will be.",0.71914667,0.2589524,0.021900928
Except that it was literally *not* a country.,0.66872275,0.31172436,0.019552924
"There west Government of Palestine, mandate from british governement pre-1948 that expired on 1948. 

So yes, there were natural born palestinian citizen there and there jews that comes from outside the area that naturalized and have the same rights with natural born. 

Soâ¦",0.21812214,0.7015768,0.08030105
muslims where not like that in 1948...,0.49890733,0.47615296,0.024939675
"After two and a half centuries of Mamluk rule, Jerusalem changed hands and became part of the Ottoman Empire in 1516.",0.2700339,0.7137291,0.016236983
"Can you think of anything reason why 95% of the pictures that ""prove"" Palestine was nice, non-empty etc. are from a Jewish place in Palestine/Israel? This time Shlomtzion (Shalom-Tzion) in Jerusalem. It's actually a place named Tsion(Zionist in Hebrew). Thanks for Sharing.",0.07527072,0.63780653,0.28692278
"Yes and all that live in this photo is Jewish.
Itâs called Tel Aviv, thanks for your support to Israel ",0.03627482,0.37432924,0.58939594
"These pathetic goons have only one play, which is to lie constantly and brazenly. It comes easily to them, easy as breathing. Their whole culture is based on it. 

Intentionally erasing a peopleâs history is a soft form of genocide. Thatâs what Mohamad here is taking part in,â¦",0.94845,0.04722863,0.004321303
"That is secondary. What matters is the legal framework. The area was controlled by the Ottomans, and ceded to administer to the British with the British Mandate. There was no legal entity called Palestine; and the state of Israel was created legally, and it exists legallyâ¦",0.31612697,0.65072614,0.033146862
"On Palestine
â ...[a] desolate country â¦ A desolation is here that not even imagination can grace with the pomp of life and action....We never saw a human being on the whole route....There was hardly a tree or a shrub anywhere. Even the olive and the cactus, those fast friendsâ¦",0.7808201,0.18973176,0.029448092
Talk about â ignorantâ - Nice revisionist history but in reality the area was part of the Ottoman Empire ( guess âoccupiedâ by them and before them others) until the British defeated them ( âoccupiedâ by Britâs) and then the area was partially given to Jordan and the rest to beâ¦,0.34569007,0.6010605,0.05324938
"And you think Palestine was invaded by Israel in 1948

The Jews there have been developing the land to bring it to prosperity.
Palestine was very sparsely populated.

Without Jews there is no Palestine. Everyone was leaving the region in search of better life until the Jewsâ¦",0.54677016,0.38872105,0.0645088
I do not see any arabic letters here.,0.5765102,0.4068946,0.016595226
What was their currency?,0.14884609,0.8207446,0.030409267
"Yes, and lots of Jews...because ""palestine,"" even in the 40s and 50s was JEWISH.",0.7805971,0.20290679,0.01649611
"Can someone please add a Community Note, noting the following: ""This photo, taken in 1940 in Shlomzion Hamalka in Jerusalem, depicts almost entirely a Jewish neighborhood showcasing Jewish culture and heritage.""",0.019257,0.809664,0.17107898
"so why do you post a photo from a district in Jerusalem, built and inhabited mostly by Jews?",0.5517955,0.43252552,0.015679015
All build by JEWS.,0.41462535,0.5445667,0.040808015
"Yeah, I can clearly see a bunch of Arabs in that picture. Interestingly, they look a like like Jewish residents of that area looked, and not at all like the Arab residents looked. I wonder what that means?",0.45781177,0.49021947,0.051968772
"It wasn't country, it was an occupied territory.",0.72060984,0.2710013,0.00838878
Zionists lies,0.8987967,0.09520759,0.0059956987
Developed by the Brits? lol. Youâre a clown.,0.84847134,0.13208798,0.019440712
"It was British Palestine, a colony of Britain!",0.17398109,0.72722596,0.09879299
country called Egypt,0.1804116,0.75039536,0.06919313
Built and run by the Jews.,0.7107161,0.2762761,0.013007726
"Hey 
@CommunityNotes
 check this one!",0.041316293,0.68482256,0.2738612
"Zoom in. Look at the women....look at their hair! There's your real issue. In the 1940s and 50s, the MidEast's denizens were mostly secular muslims. Today, they are mostly radical Islamoterrorists.",0.74269664,0.24263057,0.014672739
Oh yes it was. Until the rats invaded it.,0.55447054,0.3666482,0.07888128
"There is no one Palestinian institution in ""Palestine"" 

Yet you know what it did have 

The western wall

The Hebrew university in Jerusalem opened  1918 second building ceremony 1925..",0.43765116,0.52529246,0.03705642
Where did the Jews come from before they were dispersed?,0.31840655,0.6642777,0.0173158
"This was mainly a Jewish neighborhood in West Jerusalem built by Jewish immigrants from Germany. 

",0.12010395,0.8314189,0.048477225
"Queen Mary Street was paved by the British and at its end was a British headquarters Also in the photo: Rex Cinema, the famous movie theater in Jerusalem that was owned by partners: a Jew and an Arab-Christian.",0.073329985,0.869943,0.05672696
"Palestine will be free 
We will never stop talking about them. NEVER.",0.3041715,0.49814558,0.197683
So was Israel a country before palenstine...for centuries.,0.28134993,0.6904604,0.028189667
Thatâs a jewish street under the British mandate. Nothing âPalestinianâ here,0.46132025,0.50593054,0.032749232
"You know fine well, that it wasn't a country, but a region, and was named that by invading forces. Please, try to get the history right.",0.49956742,0.45486352,0.045569092
It look better than my country at the same year,0.028132323,0.1086677,0.86319995
" Our Udao Galxe campaign is live!

The journey on Galxe continues. If you haven't joined yet, now's the perfect time.

Discover new horizons and unlock exciting rewards!",0.0012775122,0.045863356,0.95285916
Looks like my home town in the 50âs ,0.11664604,0.67541766,0.20793632
Beirut was once a thriving city too,0.039360505,0.45041314,0.51022637
Interesting that they had LHD vehicles despite the British mandate.. And that the women look western without head covering.,0.03521994,0.36589974,0.59888035
Community notes?,0.12927999,0.7978767,0.072843276
This picture from Jerusalem in the 1940âs is from a book titled âThe Remarkable Life of a German-Jewish neighborhood in the Holy Cityâ  twitter.com/mhdksafa/statuâ¦,0.056266107,0.8667169,0.07701703
He who lost history is he who demolished ones tale insha Allah freedom for Palestine and paletinians,0.712764,0.2787882,0.00844775
GEE!,0.15033819,0.4910408,0.35862097
Britain did a lot of nice development in that area of the world.,0.00465,0.061150253,0.9341997
"Trust me if they can rename flowers like the Poinsettia, and move borders around during times of peace, they can do anything, we mean nothing to these people, were either in their way of them taking more, or were not, and if you are in their way not good, stay close to God.",0.31912777,0.5633967,0.11747551
"Well Palestine and Syria are lands of the Prophets. There were so many Prophets from these countries. Itâs a holy land. How someone can do evil on streets and places where their Prophets stepped onto? Were not there Prophet Mosses, Haroon, Yousaf, Yaqoob, Issa, Mary, Ibrahimâ¦..",0.61765677,0.3542009,0.02814227
Which town / street does it show? Looks like the jewish quarter in Jerusalem to meâ¦,0.0931733,0.8659218,0.040904965
Israel could not discover a land already occupied.,0.75753284,0.23423463,0.008232577
"5 yearsâll be 4 score, praying for bridges.",0.018772462,0.6505148,0.33071283
its a street in the Jewish side of Jerusalem,0.10464467,0.8474886,0.04786669
thank you for sharing that. I didn't know that.,0.017039094,0.2286555,0.7543054
"British came, built a train rail way before 48. This it what you see in this picture. Autoâs and buses brought by England",0.1820327,0.71603334,0.10193391
looks wonderful,0.0019040916,0.012529597,0.98556626
"In the picture 
An area that never belonged to Palestinians",0.6515295,0.33532616,0.013144356
All the work of Christians and Jews.,0.21514319,0.75901455,0.025842275
It was a beautiful country full of culture ,0.0046114414,0.03866789,0.95672065
"Show me one reference, well accepted reference where it was referred to as palestine in the first place.",0.22548607,0.7125015,0.062012408
Airports. LoL,0.43607777,0.49829808,0.06562417
The prophet spread his faith by conquest didn't he?  The land had been handed to England after the Turks left. Then it was given to Jews which is their inheritance under Abraham.,0.29101115,0.6743087,0.034680147
Palestine was Like Berouth..their architecture was similar to Paris ....,0.103733964,0.7810878,0.11517822
"Please provide the date Palestine became a country, name of their first leader, capital city and monetary system. Also provide the date it became a member of the UN.",0.062364735,0.90136117,0.036273994
The result of British mandate as in so many places in the world. So what?,0.39355463,0.5740402,0.032405164
Right. And the shop sign in the background is in Hebrew - why exactly?,0.22007051,0.7405324,0.039397135
Itâs hard to imagine why those who made the decision did not foresee the decades of conflict and loss of lives. It will never end.,0.9006877,0.09252777,0.0067845467
"Yes, and it was under British rule",0.26321965,0.69773203,0.03904834
"This is Shlomtzion HaMalka street in Jerusalem, first of all its named on British Princess Mery, and the second, jews first started to build outside the walls of Old Jerusalem.
so, it's - double fake about ""beautiful Palestine"" before the Jewish State has established.",0.58711666,0.36451772,0.048365634
The pro-Zionist comments show an interesting insight into apartheid ideology. This sense of illusion also underpinned the Nazi ideology that influenced the ruling Afrikaaners of South Africa. The resemblance are uncanny.,0.38085672,0.50926745,0.10987586
"(1) There was no country called Palestine before 1948; 
(2) The land that became the League of Nations-sponsored British Mandate for Palestine was indeed an undeveloped backwater under its previous rulers, the Ottomans;",0.4441449,0.52641577,0.02943934
"There was a geographic entity that Europeans called Palestine, and there was a League of Nations territory allocated to Britain called the ""Palestine Mandate."" The British broke off 75% of the eastern part to create the kindgom of Transjordan which it gave to its Hashemite alliesâ¦",0.21935837,0.7470373,0.033604316
Not sure what your point is.,0.37371635,0.60048455,0.02579908
"There was a region of the Ottoman Empire that Europeans, but not the Ottomans, called Palestine. When the Empire broke up, the League of Nations provided a ""Mandate"" for the British to rule ""Palestine."" The British almost immediately took 70% of it and made a new country calledâ¦",0.33670002,0.6238405,0.039459534
Yes. It was a British protectorate. It was not a separate country by any definition.,0.16919377,0.7557204,0.07508586
"The point, which all of you are missing, is that it was a thriving area. It didn't have to hope Israel gave them enough water, have Israel come to their houses, kick them out then demolish their homes. One minute you're having dinner, five min later everything you own is gone.",0.7415574,0.2356763,0.022766242
"It shouldn't be difficult, but for some reason too many Arabs do find it difficult and they try to eliminate Israel and constantly fail.",0.843925,0.14880863,0.0072662653
Imagine forcing yourself onto someoneâs land then expecting them to be ok with it. The Jewish people who lived there before stand with Palestinians. Israel was meant for Israelites and youâre not them. Settler colonialism and the Zionist colonial project will fail.,0.84713084,0.14288273,0.009986485
He also put the mufti in his position because (1) the mufti's brother had moderate views and (2) the Husseini's pressured and boxed out the other notable families. Haj Amin wasn't even one of the final three names from whom the officeholder was to be selected.,0.23603578,0.72755533,0.036408942
"Is there something I said above that you think is untrue? Because none of it is the least bit controversial, just historical facts.",0.3331083,0.6290615,0.037830167
"It wasn't a country, but effectively a post Ottoman Empire administrative district. And those cities and culture? They weren't built by Bedouin or immigrant fellahin. Jews didn't just show up in 1948.",0.5744196,0.40582132,0.019759076
From the frying pan into the fire. Several sources confirm Azerbaijan will host next year's UN climate summit. Now is official #BIgOil has captured the COPâs.#COP28UAE #OILCOP28 #Azerbaijan,0.02790629,0.79482496,0.17726879
"The British band ""Police"" wrote a song called ""Invisible Sun"". Stewart Copeland, band member who grew up in Beiruit, said the song was about Lebanon. And how the media was so wrong about the place.

A friend of mine lives outside Beiruit. Thankfully he's safe. For now.",0.21583824,0.5504993,0.23366247
"After the Ottoman Empire lost control of the area it was under British rule. It wasnât a desolate wasteland, it also wasnât â Palestineâ , thereâs no such thing in history",0.5471049,0.41031945,0.042575695
Does not look like Palestine. Does not look llike a Muslim country. Where is this?,0.9289825,0.066756755,0.0042607263
Palestine was never in history an independent country.,0.7181103,0.27077594,0.011113695
"What do you think is there now?

If the answer is anything else, then exactly the same things you will be lying.",0.78056663,0.21089801,0.008535365
England built.,0.12464566,0.6397737,0.23558064
Yes!,0.0153695615,0.17489229,0.80973816
Was occupied by jordan if i remember. Was not palestine.,0.2558648,0.7123206,0.03181459
"More Palestinian history, for anyone who is interested",0.013666775,0.76231486,0.22401835
